R4964 P1200 ffa_bi_100 -0.00639886         nan         nan         nan         nan         nan         nan         nan         nan         nan -0.46067268 -0.47376087         nan         nan         nan         nan         nan         nan         nan         nan  0.21203808  0.48132612 -0.37567037         nan         nan         nan         nan         nan         nan         nan  0.18054132  0.04833594 -0.18224555  0.48555005         nan         nan         nan         nan         nan         nan -0.11565145 -0.20008069  0.25954949 -0.22854284  0.01127455         nan         nan         nan         nan         nan  0.44313532  0.03351352 -0.20034081  0.43829307 -0.33620772  0.32155341         nan         nan         nan         nan -0.27606993 -0.01836574  0.08301795 -0.19062896  0.12029119 -0.11418609  0.08122031         nan         nan         nan -0.12916005  0.16328782  0.12814561 -0.11692971 -0.2047051  -0.13622068 -0.00985322  0.22164406         nan         nan -0.05661712  0.22815598 -0.14420695 -0.24771965  0.28867815 -0.25757054  0.18827313  0.0636429  -0.16353711         nan -0.07295598 -0.46857065  0.23856705  0.06251889  0.09154068  0.14750399 -0.128683   -0.0931403   0.23053649 -0.24602884
R4984 P1200 ffa_bi_100 -0.21433385         nan         nan         nan         nan         nan         nan         nan         nan         nan  0.55688317  0.01988845         nan         nan         nan         nan         nan         nan         nan         nan -0.37896011 -0.39262046  0.74493617         nan         nan         nan         nan         nan         nan         nan  0.48446926  0.14598839 -0.63304706  0.49192563         nan         nan         nan         nan         nan         nan -0.19090521  0.00497477  0.24807946 -0.1153151  -0.26136157         nan         nan         nan         nan         nan  0.22614702  0.23401914 -0.43590148  0.3366647 -0.10787175  0.21424451         nan         nan         nan         nan  0.32298565 -0.05334772 -0.1461966   0.08425793 -0.05585817  0.00259979 -0.51325178         nan         nan         nan -0.27545996  0.10419496  0.22419979 -0.14959118  0.07940289 -0.17984377  0.37094557  0.03565938         nan         nan -0.21127523 -0.35819067  0.58591387 -0.43597896  0.14609585 -0.4072675   0.06188427  0.21471198  0.457647           nan -0.24965121  0.03163785 -0.05170141  0.06586944 -0.07175523  0.26576661  0.27462896 -0.58354136 -0.21322867  0.15161456
R4997 P1200 ffa_bi_100  0.50369787         nan         nan         nan         nan         nan         nan         nan         nan         nan -0.11746303 -0.37508485         nan         nan         nan         nan         nan         nan         nan         nan -0.33465492  0.29314647  0.05382268         nan         nan         nan         nan         nan         nan         nan  0.18097755 -0.08166133 -0.05113645  0.36199009         nan         nan         nan         nan         nan         nan  0.08213645 -0.1571018  0.10801363 -0.43015613  0.21688032         nan         nan         nan         nan         nan  0.29313616  0.12875176 -0.37922612  0.23103055  0.18639431 -0.01345959         nan         nan         nan         nan -0.04800703 -0.14154083  0.10874768  0.19444217 -0.27548405 -0.00514643 -0.12666999         nan         nan         nan  0.07377854 -0.05318064 -0.06353515 -0.03255107  0.13743194  0.17825264 -0.04860272 -0.10241212         nan         nan -0.56129412  0.04292207  0.41553503 -0.34229805  0.04317711 -0.37797329  0.15259505 -0.109101    0.41430575         nan  0.15431278 -0.01400208 -0.01657899 -0.08159853 -0.05862398  0.1258468  0.0602472   0.08582124 -0.05125745 -0.20414203
R5000 P1200 ffa_bi_100  0.63361835         nan         nan         nan         nan         nan         nan         nan         nan         nan  0.08617548 -0.23181003         nan         nan         nan         nan         nan         nan         nan         nan -0.53659317 -0.12095996  0.53081369         nan         nan         nan         nan         nan         nan         nan  0.19867167  0.2899159  -0.26322434  0.31851217         nan         nan         nan         nan         nan         nan  0.03198389 -0.07694009 -0.03472657 -0.33024076  0.51845706         nan         nan         nan         nan         nan  0.18045617 -0.10126624 -0.11131205 -0.09826763  0.17771727 -0.08978543         nan         nan         nan         nan  0.04218138 -0.05616169 -0.01007867  0.29733948 -0.29431864  0.22404793 -0.07859963         nan         nan         nan -0.25130128 -0.20633386  0.08745606  0.02862515  0.1380876  -0.40456969  0.22413351 -0.430778         nan         nan -0.5964497  -0.27004272  0.62788665 -0.27765147 -0.079719   -0.23651234 -0.02061235  0.12608887  0.42927143         nan  0.63670692  0.4979151  -0.54235204  0.02138075  0.04718171  0.48561689 -0.30999751  0.37971061 -0.37484458 -0.03946039
R5006 P1200 ffa_bi_100  0.24382907         nan         nan         nan         nan         nan         nan         nan         nan         nan  0.10837329  0.26038605         nan         nan         nan         nan         nan         nan         nan         nan -0.19276387 -0.10520926  0.2319659          nan         nan         nan         nan         nan         nan         nan -0.05535778 -0.01526554  0.05523132 -0.20871653         nan         nan         nan         nan         nan         nan  0.17695781 -0.01301456 -0.34938177  0.26036669  0.26061642         nan         nan         nan         nan         nan -0.01762408 -0.3200963   0.25721356 -0.33383162  0.05853192 -0.19892664         nan         nan         nan         nan -0.14851343 -0.01125611  0.24967648 -0.27844366 -0.0401337  -0.07991113 -0.22122163         nan         nan         nan  0.15631219  0.36871843 -0.34816096  0.37339528 -0.11505803  0.02194794  0.05034275  0.18479691         nan         nan -0.27125199  0.09239245  0.20977054  0.01175736 -0.16625938 -0.06218485  0.05792506  0.29181528  0.3161763          nan  0.13873576 -0.09257942 -0.26601619  0.13499273  0.31599286  0.25022822  0.02733759 -0.36176154 -0.43771142  0.37610763
R5009 P1200 ffa_bi_100  0.43558004         nan         nan         nan         nan         nan         nan         nan         nan         nan  0.00546055  0.25785244         nan         nan         nan         nan         nan         nan         nan         nan -0.36738101 -0.12452095  0.1898286          nan         nan         nan         nan         nan         nan         nan  0.37343476  0.22969571 -0.21365717 -0.0042932          nan         nan         nan         nan         nan         nan -0.18463306 -0.18688918  0.40084776 -0.15803865 -0.37878335         nan         nan         nan         nan         nan  0.27949991 -0.17731537 -0.13628638  0.12128167 -0.12990718  0.29048815         nan         nan         nan         nan -0.03210863  0.17909221  0.05936752 -0.16674616  0.02358114  0.18536054 -0.17851728         nan         nan         nan -0.16107454  0.02578594  0.09028279  0.02125546 -0.06143929 -0.3674809   0.08236472  0.25359505         nan         nan -0.51208997 -0.01204397  0.27510247 -0.14875262  0.22430374 -0.23750982  0.09433334  0.16182716  0.22818059         nan  0.43260027 -0.0510121  -0.26676396  0.11638151 -0.03492877  0.10175418 -0.19026012 -0.11648638 -0.24982775  0.45850202
R5010 P1200 ffa_bi_100  0.54847348         nan         nan         nan         nan         nan         nan         nan         nan         nan  0.23972314  0.38555336         nan         nan         nan         nan         nan         nan         nan         nan -0.46469916 -0.34726661  0.51407486         nan         nan         nan         nan         nan         nan         nan  0.35282533  0.36363792 -0.51532309  0.54035455         nan         nan         nan         nan         nan         nan -0.21249914 -0.21425898  0.26789746 -0.24310652  0.18342444         nan         nan         nan         nan         nan  0.54958077  0.0600656  -0.49954288  0.35123999 -0.00728827  0.37619084         nan         nan         nan         nan  0.08260829 -0.23655672 -0.07939547  0.0433886   0.16728701  0.01757329  0.12764929         nan         nan         nan -0.11145486  0.26016171 -0.06092443 -0.00395238  0.15555197 -0.23900239 -0.20266691  0.4057841         nan         nan -0.48511508  0.0949449   0.45572895 -0.39908326 -0.03234549 -0.48545706 -0.17463972  0.13779763  0.68323791         nan -0.12383702 -0.20962547  0.26197799 -0.09715922 -0.20614048  0.23932663  0.22064439 -0.09751312 -0.02338952 -0.37289661
R5011 P1200 ffa_bi_100 -0.15373553         nan         nan         nan         nan         nan         nan         nan         nan         nan  0.03897558  0.52112424         nan         nan         nan         nan         nan         nan         nan         nan  0.28536572 -0.12812999 -0.37682283         nan         nan         nan         nan         nan         nan         nan -0.14589153  0.57071948  0.13572055  0.22815929         nan         nan         nan         nan         nan         nan -0.10160225 -0.56611761  0.1838959  -0.4455291   0.44160452         nan         nan         nan         nan         nan -0.20721827  0.01031874  0.26230127 -0.1204099 -0.06104541 -0.13005783         nan         nan         nan         nan  0.13775581  0.10333737 -0.24229146  0.09772305  0.26310484 -0.01358112  0.01036221         nan         nan         nan  0.01877409  0.13355 -0.05393839  0.27185512 -0.3523837  -0.06698436  0.11701408  0.03647651         nan         nan -0.01694104 -0.04280208 -0.11986578  0.17611138 -0.0685415   0.12408894 -0.27382705  0.09554204  0.19286793         nan -0.01189353 -0.24791445  0.253128   -0.50769803  0.22105941  0.07106258  0.13971705 -0.19685829 -0.0930361   0.06740135
R5018 P1200 ffa_bi_100  0.51233518         nan         nan         nan         nan         nan         nan         nan         nan         nan -0.22304572  0.14524195         nan         nan         nan         nan         nan         nan         nan         nan -0.08513813  0.16176666 -0.14226355         nan         nan         nan         nan         nan         nan         nan  0.02566089 -0.01547095 -0.00867953  0.28139046         nan         nan         nan         nan         nan         nan -0.20307589 -0.22337943  0.28757738 -0.34019747  0.14373419         nan         nan         nan         nan         nan  0.27002684 -0.18294666  0.07005198 -0.03756402 -0.12405997  0.35607806         nan         nan         nan         nan -0.20656968 -0.19398136  0.20769693 -0.10297135 -0.00088958 -0.46092349  0.1988537          nan         nan         nan -0.24918627  0.29243237 -0.04011858 -0.04645702  0.068585    0.00781598 -0.02229521  0.07261205         nan         nan -0.36675694  0.19720178 -0.13686514  0.23344889  0.29658854 -0.0988662   0.2389087   0.22546053  0.0482268          nan  0.65043187 -0.12991989 -0.12575406  0.00073177 -0.31288962  0.30868858 -0.03385051 -0.27832642 -0.4132322   0.41894996
R5019 P1200 ffa_bi_100  0.66660058         nan         nan         nan         nan         nan         nan         nan         nan         nan -0.17035811 -0.46059868         nan         nan         nan         nan         nan         nan         nan         nan -0.19482236  0.4615659  -0.17075203         nan         nan         nan         nan         nan         nan         nan  0.24009745 -0.11897083 -0.00703422  0.28402099         nan         nan         nan         nan         nan         nan -0.17768689 -0.0092099  0.00647233 -0.2538358   0.24761301         nan         nan         nan         nan         nan  0.4312598  -0.27007972 -0.0601675   0.01693011  0.02909267  0.43580383         nan         nan         nan         nan -0.16888352 -0.25582678  0.2458324  -0.12144439  0.07110632 -0.41688927  0.13705865         nan         nan         nan  0.07299022  0.44219442 -0.41212953  0.18050139  0.05369993 -0.09431834  0.35798307 -0.4108611         nan         nan -0.35712471  0.11881967  0.08633371 -0.09849287 -0.04097106 -0.02430007  0.2821167  -0.43760197  0.02276047         nan  0.21753684 -0.0668814   0.06273943  0.07953848 -0.1629756   0.25612021 -0.41815306  0.51183492  0.10344714 -0.37741196
R5023 P1200 ffa_bi_100  0.12374914         nan         nan         nan         nan         nan         nan         nan         nan         nan -0.07630087  0.26059845         nan         nan         nan         nan         nan         nan         nan         nan  0.09217962  0.00413137 -0.30437645         nan         nan         nan         nan         nan         nan         nan -0.17292613  0.21606594  0.38793826 -0.2652474          nan         nan         nan         nan         nan         nan -0.06782678 -0.28641833  0.0788165  -0.44210882  0.51631808         nan         nan         nan         nan         nan -0.13348989  0.08327194  0.27637535 -0.21021749 -0.18840534 -0.24897794         nan         nan         nan         nan  0.14095087  0.1538915  -0.00481574 -0.11183178 -0.19838531  0.01962766 -0.28297529         nan         nan         nan -0.03481659  0.29700205 -0.13221613  0.22829688 -0.12429013  0.06368466 -0.07635751  0.39955056         nan         nan -0.1358847  -0.20130404 -0.15938776  0.45284674  0.12257398  0.3196805   0.24595901 -0.03636359 -0.51622361         nan  0.15209605 -0.23676933  0.07709913 -0.4419087   0.31001122 -0.24075367  0.01071805 -0.28405326  0.14479977  0.27480298
R4126 P1200 ffa_bi_200  0.01284428         nan         nan         nan         nan         nan         nan         nan         nan         nan  0.18402928  0.2758272         nan         nan         nan         nan         nan         nan         nan         nan  0.11430657 -0.17277651 -0.14651448         nan         nan         nan         nan         nan         nan         nan -0.0280938   0.178969    0.03771317 -0.04713896         nan         nan         nan         nan         nan         nan -0.31228376 -0.18174904  0.20611985 -0.04675479  0.03795681         nan         nan         nan         nan         nan  0.14667433 -0.03819768  0.05774367 -0.03504032 -0.22775133  0.16052815         nan         nan         nan         nan -0.09483485  0.24769059 -0.09036872  0.25566024 -0.14737221 -0.04473155 -0.00505107         nan         nan         nan  0.19346492 -0.16727723 -0.16306385 -0.05076192  0.25525715  0.03251933 -0.00557436 -0.25187722         nan         nan -0.21226948  0.04471234  0.16049971 -0.05091824 -0.02676547 -0.29280421  0.28370792  0.02583724  0.29725707         nan  0.04489592 -0.0725852   0.00281711 -0.07399553  0.06453287  0.22273096 -0.23037129  0.17770247 -0.39304213  0.27423668
R4725 P1200 ffa_bi_200  0.80290782         nan         nan         nan         nan         nan         nan         nan         nan         nan  0.23037887 -0.0070629         nan         nan         nan         nan         nan         nan         nan         nan -0.67112541 -0.19944138  0.63615853         nan         nan         nan         nan         nan         nan         nan  0.18516521  0.17904126 -0.30623459  0.25043216         nan         nan         nan         nan         nan         nan -0.03437535 -0.09198752  0.01956566 -0.01595456  0.13459541         nan         nan         nan         nan         nan  0.02247608 -0.01956472  0.07098192 -0.38525994  0.18241402 -0.28678876         nan         nan         nan         nan -0.26054951 -0.09064447  0.19307623  0.11570486 -0.10567846  0.01224656  0.48163784         nan         nan         nan  0.23793475 -0.01715267 -0.20501919  0.05494744  0.14892913  0.06910833 -0.42239065  0.19694203         nan         nan -0.50793537  0.03240833  0.39807118  0.01360182 -0.16977033  0.04180814 -0.16794678  0.09168082  0.55368775         nan  0.45674559  0.11915508 -0.39948039  0.17414083 -0.09586334  0.12953749  0.03553723  0.12342749 -0.42133696  0.06998003
